YearsCodePro,JobSatisfaction,CodingLanguageNum,OfficeStackAsyncNum,OpSysProfessionalNum,NEWCollabToolsNum,WorkExp,DatabaseNum,PlatformNum,OfficeStackSyncNum,avg_score,ConvertedCompYearly,LogComp,Full-time Employment,Age_encoded,EdLevel_encoded,RemoteWork_encoded,Continent_encoded
32.0,1,10.0,2.0,5.0,10.0,45.0,2.0,0.0,5.0,4.125,190619.0,12.158031950438616,1,4,0,2,2
10.0,0,1.0,3.0,1.0,2.0,10.0,1.0,1.0,5.0,3.0,107090.0,11.58142488139492,1,1,2,1,2
5.0,0,3.0,1.0,1.0,8.0,10.0,0.0,2.0,3.0,3.625,53690.0,10.890982043416615,1,1,1,2,2
14.0,0,5.0,4.0,2.0,2.0,15.0,4.0,1.0,4.0,3.625,96381.0,11.476064365737097,1,1,2,2,2
10.0,1,2.0,2.0,0.0,2.0,10.0,0.0,0.0,2.0,3.875,67035.0,11.11297015003566,1,1,5,0,2
5.0,1,6.0,2.0,1.0,1.0,7.0,1.0,1.0,3.0,4.25,72490.0,11.191203900294925,1,1,1,0,2
15.0,2,2.0,1.0,1.0,5.0,17.0,1.0,0.0,2.0,2.875,34269.0,10.441996434402055,1,1,2,1,2
4.0,1,3.0,5.0,1.0,1.0,4.0,0.0,0.0,4.0,3.875,53545.0,10.888277700834976,1,1,6,0,2
15.0,1,5.0,1.0,2.0,1.0,20.0,1.0,0.0,1.0,4.125,87813.0,11.38296483244417,1,2,2,0,2
4.0,2,3.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.5,55687.0,10.927502005497212,1,1,2,2,2
10.0,0,3.0,2.0,3.0,1.0,10.0,2.0,1.0,3.0,3.375,71779.0,11.181347233147324,1,1,6,2,2
17.0,0,3.0,4.0,0.0,3.0,17.0,4.0,3.0,1.0,3.25,64254.0,11.07059925762893,1,2,1,2,2
5.0,2,2.0,5.0,1.0,1.0,5.0,2.0,2.0,4.0,2.5,68240.0,11.13078618216556,0,1,2,0,2
16.0,1,7.0,1.0,1.0,2.0,16.0,1.0,1.0,1.0,3.875,80853.0,11.300387970068243,1,2,2,0,2
7.0,0,5.0,4.0,3.0,2.0,7.0,2.0,1.0,2.0,3.125,107090.0,11.58142488139492,1,1,2,2,2
5.0,1,11.0,1.0,1.0,6.0,5.0,5.0,3.0,3.0,4.125,128507.0,11.76373865654189,1,0,2,2,2
12.0,0,13.0,4.0,3.0,3.0,12.0,10.0,6.0,4.0,3.0,132208.0,11.792131718940963,1,1,1,0,4
8.0,0,3.0,3.0,1.0,1.0,8.0,0.0,0.0,2.0,3.125,92097.0,11.430597648422976,1,2,1,0,2
6.0,1,9.0,1.0,1.0,4.0,6.0,2.0,1.0,1.0,3.75,50332.0,10.82639633671186,1,1,2,0,2
16.0,2,9.0,5.0,2.0,3.0,15.0,12.0,11.0,13.0,2.5,80317.0,11.293736583630396,1,2,6,2,2
21.0,0,4.0,5.0,1.0,3.0,21.0,1.0,2.0,2.0,3.375,74819.0,11.2228271424025,1,2,2,0,2
8.0,2,5.0,2.0,2.0,4.0,8.0,4.0,1.0,5.0,2.5,87813.0,11.38296483244417,1,1,1,0,2
18.0,1,1.0,6.0,6.0,3.0,18.0,3.0,2.0,5.0,3.875,56757.0,10.946534275754528,1,1,5,0,2
13.0,1,6.0,1.0,2.0,3.0,15.0,2.0,2.0,3.0,4.375,198389.0,12.197985028747471,1,2,2,0,2
9.0,2,2.0,1.0,2.0,2.0,9.0,2.0,1.0,1.0,2.375,32110.0,10.37692278708356,1,1,1,2,1
24.0,2,2.0,2.0,1.0,2.0,25.0,0.0,0.0,2.0,2.25,49837.0,10.816512959033314,0,3,5,0,2
2.0,1,7.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.75,38552.0,10.559763258320167,1,1,6,2,2
11.0,1,6.0,4.0,1.0,4.0,11.0,4.0,1.0,2.0,4.0,73713.0,11.20793445339581,1,2,1,1,2
17.0,2,5.0,2.0,2.0,5.0,17.0,6.0,3.0,1.0,2.75,74483.0,11.218326190409364,1,2,1,2,2
12.0,0,4.0,3.0,2.0,2.0,15.0,4.0,1.0,4.0,3.375,100878.0,11.521667144906983,1,2,5,2,2
4.0,1,5.0,2.0,3.0,5.0,4.0,1.0,0.0,2.0,4.0,7108.0,8.868976189274543,1,0,1,1,1
3.0,2,4.0,1.0,3.0,4.0,4.0,0.0,2.0,1.0,2.875,34269.0,10.441996434402055,1,0,1,0,2
10.0,0,4.0,2.0,1.0,2.0,15.0,2.0,0.0,5.0,3.125,111318.0,11.620146249254931,1,2,1,2,2
4.0,1,5.0,0.0,3.0,2.0,4.0,1.0,5.0,1.0,3.875,18175.0,9.80780230240172,1,1,1,1,1
2.0,2,11.0,2.0,1.0,2.0,2.0,4.0,4.0,0.0,2.125,32127.0,10.377452077068984,1,1,6,1,2
0.5,2,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.625,61448.0,11.02594656767852,1,2,4,2,2
7.0,0,3.0,3.0,5.0,2.0,11.0,3.0,0.0,6.0,3.25,74963.0,11.224749937456188,1,1,2,0,2
32.0,1,8.0,0.0,2.0,3.0,34.0,6.0,2.0,5.0,4.0,45494.0,10.725335728111808,1,3,2,2,2
4.0,1,6.0,3.0,4.0,3.0,4.0,0.0,0.0,5.0,3.75,137010.0,11.827809194847154,1,0,1,1,5
15.0,2,6.0,2.0,1.0,1.0,15.0,3.0,1.0,3.0,2.5,113462.0,11.639223258082858,1,2,1,0,2
5.0,0,12.0,0.0,1.0,3.0,5.0,0.0,1.0,4.0,3.125,86635.0,11.369459169944948,1,1,6,2,2
2.0,0,7.0,2.0,3.0,3.0,3.0,6.0,5.0,4.0,3.5,54616.0,10.908082159098116,1,1,2,0,2
5.0,0,2.0,3.0,1.0,1.0,5.0,2.0,3.0,3.0,3.375,1806.0,7.498869733976931,1,1,2,0,2
9.0,2,7.0,3.0,2.0,2.0,9.0,0.0,0.0,5.0,2.375,220433.0,12.303349072820508,1,1,2,0,2
13.0,0,1.0,2.0,2.0,3.0,14.0,1.0,0.0,5.0,3.625,53545.0,10.888277700834976,1,1,0,0,2
9.0,2,8.0,4.0,1.0,4.0,9.0,7.0,2.0,5.0,2.75,72490.0,11.191203900294925,0,2,1,0,2
6.0,2,3.0,1.0,1.0,5.0,6.0,1.0,0.0,4.0,1.625,41765.0,10.639813947190008,1,2,1,0,2
0.5,1,4.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,3.75,19276.0,9.866616077760224,1,1,6,0,2
4.0,1,6.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,4.25,59970.0,11.001599716162556,1,1,2,0,2
11.0,0,9.0,9.0,1.0,4.0,12.0,4.0,13.0,4.0,3.5,96381.0,11.476064365737097,1,2,2,2,2
9.0,2,2.0,1.0,2.0,4.0,10.0,2.0,2.0,2.0,2.875,64254.0,11.07059925762893,0,2,2,0,2
5.0,2,3.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,2.875,43010.0,10.669187925777782,1,1,4,0,1
6.0,0,4.0,0.0,4.0,4.0,6.0,1.0,1.0,2.0,3.5,42836.0,10.665134149520766,1,1,5,0,2
7.0,2,9.0,1.0,1.0,5.0,7.0,6.0,4.0,5.0,2.25,54592.0,10.90764263085135,1,1,1,2,2
5.0,1,5.0,2.0,2.0,1.0,6.0,2.0,1.0,4.0,4.0,80184.0,11.292079272704704,1,1,5,1,1
5.0,0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,3.0,3.125,49261.0,10.804887971915088,1,1,2,0,2
4.0,0,8.0,2.0,1.0,1.0,7.0,6.0,1.0,3.0,3.25,34269.0,10.441996434402055,1,1,1,1,2
20.0,2,6.0,2.0,3.0,4.0,20.0,2.0,1.0,4.0,2.0,145429.0,11.887443273987763,0,2,1,2,4
15.0,1,3.0,1.0,1.0,3.0,15.0,1.0,0.0,2.0,4.0,64254.0,11.07059925762893,0,2,4,0,2
36.0,0,5.0,3.0,0.0,3.0,36.0,4.0,2.0,4.0,3.5,112444.0,11.630210598916348,1,4,1,0,2
15.0,1,4.0,1.0,1.0,2.0,17.0,2.0,1.0,5.0,3.75,63183.0,11.053790556609592,1,2,6,2,2
19.0,0,4.0,2.0,1.0,4.0,37.0,4.0,1.0,1.0,3.125,62069.0,11.03600194843532,1,3,1,2,2
26.0,0,5.0,2.0,1.0,5.0,30.0,1.0,1.0,3.0,3.25,70900.0,11.169025712520218,0,3,2,0,2
20.0,0,3.0,0.0,6.0,0.0,20.0,4.0,0.0,0.0,3.25,84815.0,11.348227692929823,0,2,2,2,2
17.0,0,3.0,3.0,4.0,2.0,15.0,3.0,2.0,3.0,3.125,35889.0,10.488186120839014,0,2,0,0,2
8.0,2,7.0,3.0,0.0,3.0,8.0,0.0,0.0,5.0,2.875,119911.0,11.69450507992673,1,2,4,1,1
3.0,2,6.0,3.0,0.0,8.0,3.0,6.0,4.0,5.0,2.875,28914.0,10.272081185868387,1,0,3,1,2
16.0,0,3.0,3.0,1.0,4.0,16.0,1.0,1.0,4.0,3.625,51403.0,10.847451815498795,1,2,2,0,2
18.0,0,6.0,3.0,1.0,3.0,20.0,2.0,2.0,2.0,3.25,47119.0,10.760431595689404,1,3,5,0,2
15.0,0,3.0,1.0,1.0,3.0,16.0,3.0,1.0,1.0,3.0,113878.0,11.642882978891423,1,2,2,0,2
18.0,1,6.0,5.0,6.0,7.0,18.0,4.0,6.0,12.0,4.25,46684.0,10.751156772532244,1,2,6,2,0
38.0,0,6.0,2.0,0.0,1.0,38.0,1.0,4.0,2.0,3.125,47173.0,10.76157697400153,1,4,1,2,2
12.0,0,6.0,5.0,6.0,10.0,14.0,8.0,3.0,9.0,3.0,39623.0,10.587165036719648,1,2,1,2,2
5.0,0,4.0,3.0,2.0,3.0,5.0,2.0,0.0,1.0,3.125,49261.0,10.804887971915088,1,1,2,0,2
25.0,0,13.0,4.0,5.0,7.0,25.0,10.0,4.0,7.0,3.125,96381.0,11.476064365737097,1,3,1,0,2
8.0,0,3.0,2.0,1.0,3.0,8.0,2.0,2.0,1.0,3.5,64254.0,11.07059925762893,1,1,5,2,2
5.0,0,3.0,5.0,2.0,1.0,5.0,1.0,2.0,4.0,3.375,46049.0,10.737461325921066,1,1,2,0,2
4.0,1,7.0,4.0,1.0,12.0,4.0,9.0,2.0,4.0,3.75,67351.0,11.11767302953823,1,1,1,0,1
3.0,0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,4.0,3.375,57828.0,10.965228366428333,1,0,1,0,2
10.0,0,3.0,2.0,9.0,7.0,10.0,0.0,0.0,3.0,3.125,113515.0,11.639690265761724,1,1,1,0,2
6.0,1,9.0,2.0,1.0,3.0,8.0,4.0,6.0,2.0,3.875,5569.0,8.624970783589669,1,2,6,0,2
11.0,1,6.0,0.0,1.0,1.0,11.0,3.0,1.0,4.0,3.75,58899.0,10.98357939156686,1,1,4,0,2
7.0,1,6.0,5.0,1.0,4.0,7.0,2.0,3.0,5.0,4.0,122292.0,11.714166906616692,1,1,1,2,4
7.0,0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,3.25,62112.0,11.036694485968736,1,1,1,0,2
15.0,2,7.0,2.0,2.0,3.0,15.0,2.0,2.0,1.0,2.625,85672.0,11.358281330080713,1,2,1,0,2
15.0,1,7.0,4.0,1.0,1.0,15.0,5.0,3.0,3.0,4.375,101735.0,11.530126672290002,1,2,2,2,2
6.0,0,3.0,3.0,1.0,4.0,6.0,3.0,1.0,2.0,3.375,59970.0,11.001599716162556,1,1,1,0,2
14.0,2,3.0,3.0,1.0,1.0,14.0,1.0,0.0,1.0,2.75,73892.0,11.210359846678529,1,1,2,2,2
5.0,0,6.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,3.375,18662.0,9.834244649793968,1,1,2,1,2
5.0,0,5.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,3.125,42836.0,10.665134149520766,1,0,0,0,2
7.0,0,2.0,1.0,1.0,1.0,7.0,1.0,0.0,3.0,3.25,127851.0,11.75862080235476,1,1,5,0,2
6.0,0,2.0,1.0,2.0,3.0,6.0,1.0,0.0,5.0,3.25,57828.0,10.965228366428333,0,1,1,1,2
10.0,0,5.0,2.0,1.0,1.0,10.0,2.0,3.0,4.0,3.25,106912.0,11.579761345156482,1,1,1,2,1
3.0,0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,4.0,3.25,40674.0,10.61334434665902,1,1,6,2,2
15.0,2,8.0,1.0,1.0,4.0,15.0,2.0,1.0,2.0,2.75,85969.0,11.361742045136198,1,2,2,0,2
16.0,0,4.0,3.0,1.0,4.0,16.0,5.0,2.0,2.0,3.375,101735.0,11.530126672290002,1,2,2,0,2
6.0,0,3.0,2.0,1.0,3.0,6.0,0.0,1.0,2.0,3.125,37588.0,10.534440129502956,1,1,6,2,2
8.0,1,4.0,2.0,5.0,7.0,9.0,3.0,1.0,12.0,4.0,53545.0,10.888277700834976,1,1,2,0,2
20.0,2,6.0,4.0,1.0,3.0,20.0,3.0,0.0,3.0,2.875,32177.0,10.379007190594631,1,2,1,2,2
17.0,0,3.0,4.0,1.0,1.0,17.0,1.0,2.0,3.0,3.625,171343.0,12.051422674411096,0,2,2,2,2
7.0,1,6.0,1.0,1.0,3.0,10.0,3.0,3.0,4.0,3.75,117798.0,11.676726572126803,0,1,6,0,2
10.0,0,3.0,3.0,1.0,3.0,10.0,0.0,0.0,1.0,3.0,107090.0,11.58142488139492,1,1,6,0,2
17.0,0,7.0,4.0,3.0,4.0,17.0,4.0,2.0,9.0,3.125,53545.0,10.888277700834976,1,2,1,0,2
12.0,0,4.0,2.0,2.0,5.0,22.0,1.0,0.0,1.0,3.5,64601.0,11.075985169527042,0,2,2,0,2
15.0,0,4.0,2.0,2.0,1.0,15.0,3.0,3.0,2.0,3.125,55688.0,10.927519962848502,1,1,6,0,2
9.0,1,6.0,0.0,2.0,8.0,14.0,4.0,0.0,2.0,3.75,34454.0,10.447380380006315,0,1,2,1,2
0.5,2,4.0,3.0,1.0,4.0,1.0,2.0,2.0,5.0,2.5,58898.0,10.98356241320578,1,1,1,0,2
4.0,1,14.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,4.125,125000.0,11.736069016284436,1,0,1,0,3
15.0,0,3.0,2.0,1.0,1.0,20.0,1.0,0.0,2.0,3.125,139975.0,11.849219114217094,1,2,1,0,2
18.0,1,6.0,1.0,1.0,2.0,18.0,5.0,1.0,1.0,3.75,64254.0,11.07059925762893,1,3,1,2,2
2.0,0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.5,52646.0,10.87134554126669,1,3,1,2,2
24.0,0,4.0,0.0,1.0,3.0,24.0,1.0,1.0,2.0,3.0,48190.0,10.782906809634378,1,3,5,0,2
21.0,1,4.0,0.0,1.0,4.0,18.0,2.0,1.0,1.0,4.0,74963.0,11.224749937456188,1,2,1,2,2
2.0,0,6.0,3.0,2.0,2.0,5.0,2.0,4.0,2.0,3.375,34454.0,10.447380380006315,1,1,1,2,2
10.0,2,5.0,3.0,2.0,2.0,10.0,4.0,2.0,1.0,2.625,83530.0,11.332961127749952,1,1,1,0,2
6.0,2,5.0,2.0,1.0,2.0,6.0,4.0,2.0,4.0,2.625,24055.0,10.088098154133554,1,1,5,2,5
17.0,0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,3.0,3.125,84601.0,11.345701365855424,1,2,1,2,2
13.0,0,4.0,0.0,1.0,3.0,15.0,3.0,0.0,1.0,3.625,29985.0,10.30845253560261,1,2,4,1,2
12.0,0,3.0,1.0,0.0,1.0,12.0,2.0,1.0,1.0,3.375,80690.0,11.298369930842552,1,1,1,0,2
13.0,2,5.0,5.0,2.0,3.0,12.0,3.0,2.0,5.0,2.75,107668.0,11.586807697360932,0,2,2,2,2
10.0,0,5.0,2.0,4.0,4.0,11.0,4.0,1.0,3.0,3.25,48468.0,10.788659065351414,1,2,2,0,1
20.0,0,7.0,2.0,3.0,4.0,25.0,4.0,0.0,8.0,3.125,60506.0,11.01049781265528,1,2,5,1,2
1.0,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.75,16063.0,9.684273769557766,1,1,2,2,2
12.0,0,6.0,2.0,1.0,1.0,12.0,4.0,5.0,4.0,3.375,100000.0,11.512925464970229,1,1,1,0,2
1.0,0,2.0,0.0,2.0,6.0,2.0,3.0,1.0,4.0,3.625,1400.0,7.24422751560335,0,0,1,0,1
19.0,2,2.0,3.0,1.0,4.0,20.0,0.0,0.0,1.0,2.5,122217.0,11.713553432246815,1,3,1,0,2
6.0,2,4.0,4.0,1.0,5.0,9.0,3.0,0.0,1.0,2.5,107090.0,11.58142488139492,1,1,4,0,2
10.0,1,3.0,4.0,1.0,2.0,13.0,3.0,3.0,3.0,4.25,101735.0,11.530126672290002,1,1,1,0,2
6.0,1,5.0,5.0,1.0,3.0,7.0,4.0,1.0,8.0,4.75,51561.0,10.850520851744797,1,1,6,0,2
20.0,2,4.0,2.0,2.0,2.0,20.0,1.0,1.0,1.0,2.25,117004.0,11.669963401229683,1,2,1,0,4
33.0,1,1.0,0.0,1.0,2.0,33.0,1.0,1.0,3.0,4.125,44978.0,10.713928760318431,1,4,2,0,2
10.0,0,7.0,1.0,3.0,5.0,10.0,2.0,1.0,3.0,3.125,42836.0,10.665134149520766,0,1,1,0,2
8.0,1,4.0,2.0,1.0,2.0,8.0,1.0,0.0,1.0,4.25,51724.0,10.853677169415745,1,1,1,0,2
1.0,1,11.0,2.0,1.0,8.0,2.0,4.0,0.0,2.0,3.75,11780.0,9.374158457205578,0,0,6,1,2
4.0,0,5.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,3.0,16964.0,9.738848730594482,1,1,1,0,1
5.0,1,4.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,4.75,107090.0,11.58142488139492,1,1,6,2,2
10.0,0,6.0,0.0,3.0,7.0,10.0,2.0,7.0,3.0,3.25,149925.0,11.91789044803671,1,1,5,2,2
10.0,0,7.0,3.0,4.0,2.0,10.0,1.0,1.0,3.0,3.625,14540.0,9.58465875108751,1,2,2,0,1
14.0,0,2.0,0.0,2.0,3.0,14.0,3.0,0.0,2.0,3.0,46049.0,10.737461325921066,1,2,1,0,2
5.0,0,3.0,1.0,1.0,4.0,6.0,4.0,3.0,4.0,3.25,67466.0,11.119379046255592,1,1,2,2,2
4.0,0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,3.0,3.5,62794.0,11.047614806490646,1,1,2,0,2
4.0,2,4.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,2.875,25384.0,10.141874333263033,1,1,1,2,2
2.0,0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,4.0,3.0,16492.0,9.71063069382679,1,1,6,0,2
29.0,0,3.0,2.0,1.0,1.0,30.0,1.0,0.0,3.0,3.125,141358.0,11.85905095861958,0,3,1,2,2
9.0,0,4.0,3.0,2.0,5.0,10.0,1.0,2.0,3.0,3.0,73713.0,11.20793445339581,1,2,6,0,2
1.0,2,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.375,6543.0,8.78615105486974,1,0,1,2,1
16.0,0,8.0,1.0,1.0,3.0,16.0,6.0,3.0,1.0,3.375,56543.0,10.942756689620648,1,2,5,0,2
15.0,0,4.0,2.0,1.0,4.0,15.0,1.0,0.0,3.0,3.0,83530.0,11.332961127749952,1,2,2,2,2
1.0,0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.25,24234.0,10.095511884791469,1,0,1,0,1
8.0,0,5.0,2.0,1.0,3.0,8.0,3.0,2.0,2.0,3.625,49261.0,10.804887971915088,1,1,5,0,2
17.0,2,2.0,4.0,1.0,1.0,17.0,3.0,1.0,4.0,2.5,79246.0,11.280312217279594,1,2,6,0,2
12.0,0,6.0,1.0,1.0,2.0,15.0,1.0,1.0,2.0,3.375,35340.0,10.472770745873689,1,2,2,0,2
0.5,1,4.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,3.875,48190.0,10.782906809634378,1,1,5,0,2
7.0,0,10.0,3.0,2.0,3.0,7.0,1.0,3.0,5.0,3.625,25701.0,10.154285180632154,0,1,5,1,2
10.0,0,8.0,4.0,3.0,6.0,25.0,6.0,4.0,4.0,3.375,74963.0,11.224749937456188,0,3,2,2,2
16.0,0,7.0,2.0,1.0,3.0,16.0,1.0,5.0,2.0,3.375,119631.0,11.69216728423726,1,2,2,2,2
3.0,0,6.0,1.0,1.0,5.0,3.0,1.0,4.0,5.0,3.125,44978.0,10.713928760318431,1,1,1,2,2
8.0,0,5.0,3.0,2.0,3.0,8.0,3.0,2.0,5.0,3.0,53545.0,10.888277700834976,1,1,1,0,2
18.0,0,5.0,3.0,4.0,2.0,24.0,3.0,3.0,5.0,3.5,128507.0,11.76373865654189,1,2,5,0,2
5.0,1,3.0,0.0,1.0,2.0,5.0,2.0,2.0,3.0,3.75,91026.0,11.418900458976148,1,1,1,2,2
10.0,1,2.0,1.0,1.0,1.0,10.0,0.0,2.0,3.0,4.5,257015.0,12.456889727932897,0,1,1,2,2
13.0,0,4.0,2.0,1.0,4.0,13.0,1.0,1.0,1.0,3.375,112257.0,11.628546164461929,1,2,1,0,1
11.0,2,3.0,1.0,3.0,2.0,11.0,0.0,0.0,3.0,2.875,138212.0,11.836544017226316,1,2,2,1,2
14.0,0,7.0,3.0,1.0,6.0,14.0,3.0,3.0,4.0,3.5,94239.0,11.453589387623682,1,2,6,2,2
28.0,0,7.0,3.0,3.0,5.0,30.0,3.0,4.0,2.0,3.5,107090.0,11.58142488139492,1,3,2,0,2
26.0,0,4.0,2.0,3.0,2.0,31.0,1.0,3.0,1.0,3.5,95827.0,11.470299761411072,1,3,6,2,2
10.0,0,3.0,2.0,4.0,2.0,13.0,3.0,1.0,1.0,3.125,60294.0,11.006987875277014,0,1,2,0,2
13.0,0,10.0,5.0,3.0,4.0,13.0,8.0,6.0,8.0,3.125,98522.0,11.498035152475031,1,2,1,0,2
20.0,2,7.0,2.0,1.0,2.0,20.0,2.0,2.0,2.0,2.875,70679.0,11.165903778059636,1,2,6,0,2
6.0,0,6.0,1.0,2.0,6.0,6.0,4.0,1.0,3.0,3.375,47119.0,10.760431595689404,1,0,2,0,2
10.0,2,2.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,2.75,69608.0,11.15063478224586,1,1,4,1,2
7.0,2,3.0,2.0,2.0,1.0,6.0,0.0,1.0,3.0,2.875,93104.0,11.441472426896452,1,1,1,0,2
22.0,0,7.0,3.0,2.0,2.0,22.0,4.0,2.0,2.0,3.375,82458.0,11.320044351782906,1,3,2,0,2
9.0,2,5.0,2.0,0.0,2.0,9.0,5.0,2.0,9.0,2.75,20967.0,9.950705052145238,1,1,2,0,1
24.0,0,5.0,4.0,2.0,4.0,24.0,2.0,3.0,4.0,3.625,182052.0,12.112047639536094,1,3,1,1,2
9.0,1,4.0,4.0,2.0,2.0,9.0,2.0,1.0,2.0,3.875,75819.0,11.236104199851193,1,2,6,2,2
3.0,1,5.0,5.0,2.0,5.0,2.0,4.0,3.0,5.0,4.125,60000.0,11.002099841204238,1,0,1,2,2
2.0,2,3.0,1.0,1.0,6.0,2.0,2.0,0.0,2.0,2.5,26394.0,10.180891990576775,1,1,2,1,2
21.0,1,5.0,2.0,4.0,5.0,24.0,4.0,0.0,5.0,3.75,26772.0,10.195111844220532,1,3,1,0,2
17.0,0,6.0,2.0,1.0,2.0,18.0,3.0,0.0,1.0,3.125,55687.0,10.927502005497212,1,2,2,0,2
8.0,1,4.0,1.0,1.0,2.0,8.0,2.0,2.0,3.0,3.75,61309.0,11.023681930070788,1,1,2,0,2
26.0,0,7.0,3.0,1.0,3.0,26.0,3.0,2.0,2.0,3.25,211035.0,12.259779275479424,0,3,1,2,2
8.0,2,6.0,4.0,1.0,1.0,8.0,3.0,1.0,4.0,2.75,81931.0,11.31363270860269,1,1,1,2,2
15.0,0,9.0,2.0,1.0,2.0,19.0,0.0,2.0,4.0,3.125,91026.0,11.418900458976148,1,2,1,2,2
7.0,2,4.0,3.0,1.0,2.0,6.0,2.0,2.0,1.0,2.375,101399.0,11.526818508157652,1,1,2,0,2
14.0,2,1.0,1.0,2.0,2.0,14.0,0.0,2.0,1.0,2.375,128483.0,11.763551878845716,1,2,2,0,2
22.0,1,11.0,2.0,3.0,4.0,20.0,3.0,2.0,5.0,3.75,78175.0,11.266705182326042,0,2,1,0,2
15.0,1,5.0,3.0,1.0,3.0,16.0,2.0,1.0,3.0,3.875,88884.0,11.39508742780129,1,2,2,0,2
10.0,2,8.0,7.0,3.0,10.0,10.0,6.0,2.0,4.0,2.75,94239.0,11.453589387623682,1,2,6,0,2
16.0,0,4.0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,3.5,214179.0,12.27456739297394,1,1,2,2,2
5.0,0,7.0,1.0,0.0,1.0,4.0,2.0,4.0,3.0,3.5,22800.0,10.034515814942532,1,1,2,0,1
19.0,0,4.0,3.0,1.0,2.0,19.0,2.0,0.0,2.0,3.25,77104.0,11.252910438880114,1,3,2,2,2
5.0,0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,2.0,3.0,107443.0,11.58471575336872,1,1,1,2,4
8.0,0,6.0,2.0,1.0,2.0,8.0,1.0,0.0,2.0,3.25,54979.0,10.914706573121668,1,1,2,0,2
4.0,0,1.0,3.0,1.0,4.0,5.0,5.0,2.0,2.0,3.375,56757.0,10.946534275754528,1,1,2,0,2
6.0,1,7.0,4.0,2.0,4.0,6.0,0.0,3.0,1.0,3.875,78207.0,11.267114436593754,1,2,1,2,2
7.0,0,7.0,4.0,1.0,2.0,7.0,4.0,3.0,4.0,3.375,87813.0,11.38296483244417,1,1,1,0,2
13.0,0,6.0,2.0,1.0,2.0,14.0,4.0,1.0,3.0,3.125,58289.0,10.973168675291133,1,2,6,0,2
19.0,0,8.0,2.0,1.0,4.0,20.0,4.0,2.0,5.0,3.625,85672.0,11.358281330080713,0,3,6,2,2
13.0,1,5.0,3.0,3.0,6.0,14.0,4.0,3.0,3.0,4.25,81552.0,11.308996132579823,1,2,2,2,2
10.0,1,4.0,3.0,3.0,5.0,20.0,5.0,2.0,2.0,3.75,7425.0,8.9126079636709,1,2,4,0,2
9.0,0,5.0,3.0,5.0,8.0,9.0,3.0,3.0,6.0,3.0,31451.0,10.356186058125472,1,1,2,2,1
9.0,0,3.0,1.0,1.0,2.0,9.0,3.0,2.0,2.0,3.625,71750.0,11.180943133621868,1,1,1,0,2
27.0,1,6.0,2.0,2.0,2.0,27.0,4.0,4.0,5.0,4.75,642537.0,13.373179681642052,0,2,2,0,2
7.0,0,3.0,2.0,2.0,3.0,20.0,0.0,2.0,8.0,3.0,93548.0,11.44622995253196,1,3,1,0,1
26.0,0,3.0,1.0,1.0,4.0,26.0,0.0,0.0,3.0,3.125,117798.0,11.676726572126803,1,3,2,0,2
25.0,2,2.0,2.0,2.0,2.0,25.0,2.0,1.0,2.0,2.875,96381.0,11.476064365737097,1,3,1,2,2
15.0,1,6.0,2.0,1.0,5.0,25.0,1.0,1.0,3.0,3.75,96381.0,11.476064365737097,1,4,4,0,2
3.0,1,4.0,1.0,1.0,2.0,5.0,1.0,0.0,4.0,3.875,85672.0,11.358281330080713,1,1,4,0,2
17.0,0,5.0,1.0,2.0,5.0,17.0,4.0,1.0,4.0,3.5,42836.0,10.665134149520766,0,1,1,2,2
8.0,0,5.0,2.0,1.0,3.0,8.0,1.0,2.0,2.0,3.0,54592.0,10.90764263085135,1,1,2,0,2
8.0,0,6.0,4.0,2.0,5.0,8.0,7.0,3.0,3.0,3.375,55687.0,10.927502005497212,1,1,2,2,2
